step,train/attempt,train/lr,train/grad_norm,train/nonfinite_grad_skips,loss_score,loss_kl,loss_disagree,score_min,score_mean,score_disagree,kl_to_base
1087,1087,1.9978988733705807e-05,0.11626750230789185,0,-0.11669756472110748,0.010312404483556747,4.368324425740866e-06,0.11669756472110748,0.1250840127468109,8.736649033380672e-05,0.10312403738498688
1088,1088,1.9889339985695893e-05,0.09161621332168579,0,-0.124053955078125,0.010100792162120342,5.368926395021845e-06,0.124053955078125,0.1320899873971939,0.00010737852426245809,0.10100792348384857
1089,1089,1.979984286022574e-05,0.1734372228384018,0,-0.1296948492527008,0.009665957652032375,4.973773684469052e-06,0.1296948492527008,0.13671979308128357,9.947546641342342e-05,0.0966595709323883
1090,1090,1.971049780795901e-05,0.06088065356016159,0,-0.12307263165712357,0.01089448481798172,3.86824331144453e-06,0.12307263165712357,0.1303880214691162,7.73648644099012e-05,0.108944833278656
1091,1091,1.9621305278793656e-05,0.08541253954172134,0,-0.1263188123703003,0.010066872462630272,4.458464445633581e-06,0.1263188123703003,0.13471025228500366,8.916929800761864e-05,0.10066872835159302
1092,1092,1.95322657218596e-05,0.10943564027547836,0,-0.12041975557804108,0.009123323485255241,4.587299372360576e-06,0.12041975557804108,0.12898167967796326,9.17459765332751e-05,0.09123323857784271
1093,1093,1.9443379585516414e-05,0.1419774442911148,0,-0.12201163172721863,0.0095791295170784,5.740649612562265e-06,0.12201163172721863,0.13018642365932465,0.0001148129886132665,0.095791295170784
1094,1094,1.9354647317351188e-05,0.08586283773183823,0,-0.11005664616823196,0.009991842322051525,3.070041202590801e-06,0.11005664616823196,0.1174965351819992,6.14008167758584e-05,0.0999184250831604
1095,1095,1.926606936417614e-05,0.1712997555732727,0,-0.11947684735059738,0.00908319279551506,4.286635430617025e-06,0.11947684735059738,0.12774613499641418,8.573269587941468e-05,0.09083192050457001
1096,1096,1.9177646172026513e-05,0.48120376467704773,0,-0.11769077926874161,0.009867457672953606,8.689265087014064e-06,0.11769077926874161,0.12812820076942444,0.00017378530174028128,0.09867458045482635
1097,1097,1.9089378186158154e-05,0.2645214796066284,0,-0.12503260374069214,0.009236735291779041,5.300945304043125e-06,0.12503260374069214,0.1342146396636963,0.00010601890971884131,0.09236733615398407
1098,1098,1.900126585104547e-05,0.17336833477020264,0,-0.12630227208137512,0.009732937440276146,5.124026756675448e-06,0.12630227208137512,0.13286516070365906,0.00010248053149553016,0.09732937812805176
1099,1099,1.8913309610379015e-05,0.2316957712173462,0,-0.12096966803073883,0.01015462726354599,3.63457093044417e-06,0.12096966803073883,0.12824870645999908,7.269141497090459e-05,0.1015462875366211
1100,1100,1.8825509907063327e-05,0.2942051887512207,0,-0.12062901258468628,0.009464324451982975,5.7703960010258015e-06,0.12062901258468628,0.12982192635536194,0.00011540792183950543,0.0946432426571846
1101,1101,1.8737867183214757e-05,0.0858994796872139,0,-0.12317809462547302,0.009856577962636948,5.073132342658937e-06,0.12317809462547302,0.13174180686473846,0.00010146263957722113,0.09856578707695007
1102,1102,1.8650381880159106e-05,0.0930548831820488,0,-0.12711825966835022,0.008886304683983326,3.820704932877561e-06,0.12711825966835022,0.13500407338142395,7.641410047654063e-05,0.08886304497718811
1103,1103,1.8563054438429545e-05,0.2940525412559509,0,-0.11897530406713486,0.009390398859977722,3.518317726047826e-06,0.11897530406713486,0.12645626068115234,7.036635361146182e-05,0.09390398859977722
1104,1104,1.8475885297764305e-05,0.18508723378181458,0,-0.12150001525878906,0.009963061660528183,3.1650915843783878e-06,0.12150001525878906,0.12872852385044098,6.330182804958895e-05,0.09963060915470123
1105,1105,1.838887489710452e-05,0.07311981171369553,0,-0.1313064843416214,0.009564919397234917,2.924947693827562e-06,0.1313064843416214,0.1383248120546341,5.8498950238572434e-05,0.09564919769763947
1106,1106,1.8302023674591935e-05,0.12186208367347717,0,-0.12021363526582718,0.010186656378209591,3.7831287045264617e-06,0.12021363526582718,0.12828978896141052,7.566256681457162e-05,0.10186655819416046
1107,1107,1.8215332067566764e-05,0.15833936631679535,0,-0.12171253561973572,0.010263430885970592,4.123803137190407e-06,0.12171253561973572,0.13052435219287872,8.247606456279755e-05,0.10263431072235107
1108,1108,1.8128800512565513e-05,0.08223981410264969,0,-0.12292587012052536,0.00975838117301464,6.540096819662722e-06,0.12292587012052536,0.13182738423347473,0.00013080194185022265,0.0975838154554367
1109,1109,1.804242944531872e-05,0.12896618247032166,0,-0.12336139380931854,0.010131347924470901,4.97177734359866e-06,0.12336139380931854,0.13224902749061584,9.943555778590962e-05,0.10131347179412842
1110,1110,1.7956219300748793e-05,0.0873202458024025,0,-0.1291978806257248,0.009781837463378906,4.035101483168546e-06,0.1291978806257248,0.13713645935058594,8.070202602539212e-05,0.09781836718320847
1111,1111,1.7870170512967786e-05,0.1877712458372116,0,-0.12520447373390198,0.01022082008421421,3.944420313928276e-06,0.12520447373390198,0.13249124586582184,7.888840627856553e-05,0.1022082045674324
1112,1112,1.778428351527529e-05,0.16995055973529816,0,-0.11675678193569183,0.010585837997496128,4.047831680509262e-06,0.11675678193569183,0.12451811134815216,8.095664088614285e-05,0.10585838556289673
1113,1113,1.7698558740156135e-05,0.5582150220870972,0,-0.12033259868621826,0.010226032696664333,5.87426029596827e-06,0.12033259868621826,0.12967626750469208,0.0001174852077383548,0.10226032882928848
1114,1114,1.7612996619278322e-05,0.10147789120674133,0,-0.11894827336072922,0.010557176545262337,6.030572876625229e-06,0.11894827336072922,0.12671510875225067,0.00012061145389452577,0.10557177662849426
1115,1115,1.7527597583490822e-05,0.5978202223777771,0,-0.10862353444099426,0.010314109735190868,2.0971279809600674e-05,0.10862353444099426,0.12135367095470428,0.0004194256034679711,0.10314109921455383
1116,1116,1.744236206282132e-05,0.05182814225554466,0,-0.12255683541297913,0.009377563372254372,3.5326897886989173e-06,0.12255683541297913,0.12994708120822906,7.065379759296775e-05,0.09377563744783401
1117,1117,1.7357290486474203e-05,0.18382863700389862,0,-0.12301086634397507,0.010511510074138641,5.39437860425096e-06,0.12301086634397507,0.1316588968038559,0.00010788756480906159,0.10511510074138641
1118,1118,1.7272383282828253e-05,0.07766635715961456,0,-0.13177362084388733,0.009797023609280586,3.6344681575428694e-06,0.13177362084388733,0.13909903168678284,7.268936315085739e-05,0.09797022491693497
1119,1119,1.7187640879434557e-05,0.12630479037761688,0,-0.12243426591157913,0.00950438529253006,3.1546101126878057e-06,0.12243426591157913,0.12995868921279907,6.309220043476671e-05,0.09504384547472
1120,1120,1.7103063703014372e-05,0.07420134544372559,0,-0.12863117456436157,0.00970056839287281,3.7789452562719816e-06,0.12863117456436157,0.136643648147583,7.557890785392374e-05,0.0970056876540184
1121,1121,1.7018652179456956e-05,0.1736229807138443,0,-0.12203957885503769,0.00967941340059042,4.654793428926496e-06,0.12203957885503769,0.13016387820243835,9.30958631215617e-05,0.09679412841796875
1122,1122,1.6934406733817414e-05,0.21734030544757843,0,-0.1232583075761795,0.010420567356050014,4.459133378986735e-06,0.1232583075761795,0.13111664354801178,8.918266394175589e-05,0.1042056679725647
1123,1123,1.685032779031453e-05,0.21786150336265564,0,-0.11547771841287613,0.010294681414961815,3.044138338736957e-06,0.11547771841287613,0.12183315306901932,6.088276859372854e-05,0.10294681042432785
1124,1124,1.676641577232873e-05,0.06589840352535248,0,-0.12244701385498047,0.009343094192445278,2.6178806820098544e-06,0.12244701385498047,0.12904275953769684,5.235761636868119e-05,0.09343093633651733
1125,1125,1.6682671102399805e-05,0.09942782670259476,0,-0.12476178258657455,0.009589224122464657,4.883217116002925e-06,0.12476178258657455,0.13247564435005188,9.76643423200585e-05,0.09589225053787231
1126,1126,1.6599094202224934e-05,0.1301059126853943,0,-0.132906973361969,0.00961645133793354,3.294662292319117e-06,0.132906973361969,0.13913242518901825,6.589324766537175e-05,0.0961645096540451
1127,1127,1.6515685492656467e-05,0.08839528262615204,0,-0.12669502198696136,0.01022515632212162,4.441726559889503e-06,0.12669502198696136,0.13461966812610626,8.883453847374767e-05,0.1022515594959259
1128,1128,1.64324453936998e-05,0.11232374608516693,0,-0.12000240385532379,0.0098823057487607,3.6874134821118787e-06,0.12000240385532379,0.12820328772068024,7.374826236627996e-05,0.09882304817438126
1129,1129,1.6349374324511345e-05,0.07922562211751938,0,-0.11644767969846725,0.009918984025716782,6.245846634556074e-06,0.11644767969846725,0.12580819427967072,0.00012491692905314267,0.09918984025716782
1130,1130,1.6266472703396286e-05,0.13734368979930878,0,-0.12477340549230576,0.009990488179028034,3.986293449997902e-06,0.12477340549230576,0.13175545632839203,7.972586899995804e-05,0.0999048724770546
1131,1131,1.618374094780662e-05,0.12268480658531189,0,-0.12822264432907104,0.00991531927138567,3.118863560302998e-06,0.12822264432907104,0.13431836664676666,6.237726483959705e-05,0.09915319085121155
1132,1132,1.610117947433897e-05,0.23913930356502533,0,-0.11670384556055069,0.010104389861226082,4.070809154654853e-06,0.11670384556055069,0.12414918839931488,8.141617581713945e-05,0.10104389488697052
1133,1133,1.6018788698732444e-05,0.15355783700942993,0,-0.12285604327917099,0.0094276899471879,2.7443579710961785e-06,0.12285604327917099,0.1297912895679474,5.488716487889178e-05,0.09427689015865326
1134,1134,1.59365690358667e-05,0.1488589346408844,0,-0.1298925280570984,0.009967283345758915,3.2533826015423983e-06,0.1298925280570984,0.1368560791015625,6.506765203084797e-05,0.099672831594944
1135,1135,1.5854520899759657e-05,0.0794103816151619,0,-0.11572892963886261,0.009821447543799877,6.802896677982062e-06,0.11572892963886261,0.1262129843235016,0.00013605793355964124,0.09821446239948273
1136,1136,1.5772644703565565e-05,0.1919594705104828,0,-0.12004419416189194,0.010004447773098946,4.667819666792639e-06,0.12004419416189194,0.12882545590400696,9.335639333585277e-05,0.10004447400569916
1137,1137,1.5690940859572862e-05,0.09324430674314499,0,-0.12261278927326202,0.009922048076987267,4.247226570441853e-06,0.12261278927326202,0.12967780232429504,8.494452777085826e-05,0.09922047704458237
1138,1138,1.5609409779202106e-05,0.23001252114772797,0,-0.12308254092931747,0.010247623547911644,3.903491688106442e-06,0.12308254092931747,0.1306353658437729,7.806983194313943e-05,0.10247623175382614
1139,1139,1.552805187300389e-05,0.2729305028915405,0,-0.1114719808101654,0.009852149523794651,4.512610757956281e-06,0.1114719808101654,0.1191888302564621,9.025220788316801e-05,0.09852148592472076
1140,1140,1.544686755065677e-05,0.11806260794401169,0,-0.12478233128786087,0.010084262117743492,4.0266845644509885e-06,0.12478233128786087,0.13190323114395142,8.053368947003037e-05,0.10084262490272522
1141,1141,1.5365857220965275e-05,0.13014326989650726,0,-0.1255665272474289,0.00972011312842369,2.402214249741519e-06,0.1255665272474289,0.13198107481002808,4.804429045179859e-05,0.09720112383365631
1142,1142,1.5285021291857705e-05,0.3143501579761505,0,-0.11477166414260864,0.010757725685834885,7.230777555378154e-06,0.11477166414260864,0.12498728930950165,0.00014461553655564785,0.10757726430892944
1143,1143,1.5204360170384286e-05,0.197293221950531,0,-0.1259307861328125,0.010209670290350914,3.2377179195464123e-06,0.1259307861328125,0.13317711651325226,6.475435657193884e-05,0.10209670662879944
1144,1144,1.5123874262714893e-05,0.4123608469963074,0,-0.12379122525453568,0.010691139847040176,4.664543212129502e-06,0.12379122525453568,0.13209518790245056,9.329085878562182e-05,0.10691139847040176
1145,1145,1.504356397413713e-05,0.07347170263528824,0,-0.12596362829208374,0.009987306781113148,7.5404382187116425e-06,0.12596362829208374,0.13638976216316223,0.00015080877346917987,0.09987306594848633
1146,1146,1.4963429709054322e-05,0.09598898887634277,0,-0.127282977104187,0.009932292625308037,3.5689138258021558e-06,0.127282977104187,0.13433916866779327,7.137827924452722e-05,0.09932292252779007
1147,1147,1.488347187098335e-05,0.6387090682983398,0,-0.11669439822435379,0.009789936244487762,2.1491448933375068e-05,0.11669439822435379,0.12800204753875732,0.0004298289422877133,0.09789936244487762
1148,1148,1.4803690862552755e-05,0.1444249153137207,0,-0.1164422482252121,0.009565895423293114,4.428400643519126e-06,0.1164422482252121,0.12519216537475586,8.856802014634013e-05,0.09565894305706024
1149,1149,1.4724087085500627e-05,0.20296451449394226,0,-0.12640437483787537,0.010145409032702446,4.197504040348576e-06,0.12640437483787537,0.13265356421470642,8.395007171202451e-05,0.10145409405231476
1150,1150,1.4644660940672627e-05,0.12550921738147736,0,-0.11354960501194,0.009765483438968658,5.074825821793638e-06,0.11354960501194,0.12173374742269516,0.00010149650915991515,0.09765484184026718
1151,1151,1.4565412828019914e-05,0.06607300043106079,0,-0.12587454915046692,0.009952733293175697,4.528165845840704e-06,0.12587454915046692,0.13329951465129852,9.056330600287765e-05,0.09952732920646667
1152,1152,1.4486343146597154e-05,0.11221683025360107,0,-0.129157155752182,0.00951374601572752,3.5295474845042918e-06,0.129157155752182,0.1364242434501648,7.059094787109643e-05,0.09513746201992035
1153,1153,1.4407452294560569e-05,0.12624302506446838,0,-0.12193438410758972,0.008853352628648281,5.150285687705036e-06,0.12193438410758972,0.13106849789619446,0.00010300571739207953,0.08853352814912796
1154,1154,1.4328740669165857e-05,0.1381395310163498,0,-0.11488115787506104,0.009521126747131348,5.563631475524744e-06,0.11488115787506104,0.12461648881435394,0.00011127263132948428,0.09521126747131348
1155,1155,1.4250208666766235e-05,0.16941620409488678,0,-0.12251412123441696,0.009509610012173653,3.8002567634976003e-06,0.12251412123441696,0.13108597695827484,7.60051334509626e-05,0.09509609639644623
1156,1156,1.4171856682810386e-05,0.28206706047058105,0,-0.1255386769771576,0.008737299591302872,4.386321052152198e-06,0.1255386769771576,0.13387514650821686,8.772641012910753e-05,0.08737298846244812
1157,1157,1.4093685111840566e-05,0.11029848456382751,0,-0.12256830930709839,0.009803757071495056,2.8804743124055676e-06,0.12256830930709839,0.12911787629127502,5.760948624811135e-05,0.09803757071495056
1158,1158,1.401569434749051e-05,0.06279734522104263,0,-0.13013403117656708,0.009403028525412083,4.157447619945742e-06,0.13013403117656708,0.13803420960903168,8.314895239891484e-05,0.09403027594089508
1159,1159,1.3937884782483484e-05,0.22557052969932556,0,-0.12497343122959137,0.010168289765715599,4.6968507376732305e-06,0.12497343122959137,0.13237053155899048,9.393700020154938e-05,0.10168290138244629
1160,1160,1.3860256808630428e-05,0.09838220477104187,0,-0.12461910396814346,0.009868363849818707,4.0407153392152395e-06,0.12461910396814346,0.13208186626434326,8.081430132733658e-05,0.09868364036083221
1161,1161,1.3782810816827751e-05,0.23982127010822296,0,-0.1189129576086998,0.01054096594452858,4.434839411260327e-06,0.1189129576086998,0.1272074282169342,8.869679004419595e-05,0.1054096594452858
1162,1162,1.3705547197055584e-05,0.15124814212322235,0,-0.12480457127094269,0.010011876933276653,3.464536803221563e-06,0.12480457127094269,0.13187186419963837,6.929074152139947e-05,0.10011875629425049
1163,1163,1.3628466338375661e-05,0.5186631083488464,0,-0.11111468076705933,0.008867381140589714,5.53129029867705e-06,0.11111468076705933,0.12005960196256638,0.0001106258132494986,0.08867380768060684
1164,1164,1.3551568628929434e-05,0.1318754255771637,0,-0.13175582885742188,0.010419409722089767,2.739986939559458e-06,0.13175582885742188,0.1383974850177765,5.479973697219975e-05,0.10419409722089767
1165,1165,1.3474854455936126e-05,0.21895550191402435,0,-0.11587151885032654,0.009848223067820072,6.269135155889671e-06,0.11587151885032654,0.12473765015602112,0.00012538270675577223,0.09848223626613617
1166,1166,1.3398324205690742e-05,0.16320978105068207,0,-0.12266074120998383,0.009518859907984734,5.529853751795599e-06,0.12266074120998383,0.13116158545017242,0.00011059706594096497,0.09518860280513763
1167,1167,1.3321978263562174e-05,0.1260966956615448,0,-0.11638704687356949,0.009370033629238605,4.496514975471655e-06,0.11638704687356949,0.12486641108989716,8.99302976904437e-05,0.0937003418803215
1168,1168,1.3245817013991162e-05,0.24155370891094208,0,-0.13036443293094635,0.009973717853426933,3.7954696381348185e-06,0.13036443293094635,0.13737908005714417,7.590939640067518e-05,0.09973718225955963
1169,1169,1.3169840840488501e-05,0.2731495797634125,0,-0.11747259646654129,0.009054135531187057,3.469782768661389e-06,0.11747259646654129,0.12543047964572906,6.939566083019599e-05,0.09054134786128998
1170,1170,1.3094050125632972e-05,0.1988973319530487,0,-0.1306406706571579,0.009031033143401146,3.5541302167985123e-06,0.1306406706571579,0.13801303505897522,7.108260615495965e-05,0.09031034260988235
1171,1171,1.301844525106951e-05,0.0760498195886612,0,-0.11612540483474731,0.009508710354566574,6.260423106141388e-06,0.11612540483474731,0.12446467578411102,0.00012520846212282777,0.09508709609508514
1172,1172,1.2943026597507269e-05,0.148753821849823,0,-0.1265769600868225,0.009855709038674831,3.465813733782852e-06,0.1265769600868225,0.1338551640510559,6.931627285666764e-05,0.09855708479881287
1173,1173,1.2867794544717614e-05,0.10944724828004837,0,-0.1168021708726883,0.010094738565385342,7.091295628924854e-06,0.1168021708726883,0.12660092115402222,0.00014182590530253947,0.10094738006591797
1174,1174,1.2792749471532362e-05,0.06719063222408295,0,-0.13158154487609863,0.009616957977414131,2.909375780291157e-06,0.13158154487609863,0.13773921132087708,5.818751378683373e-05,0.09616957604885101
1175,1175,1.2717891755841722e-05,0.22381621599197388,0,-0.12359703332185745,0.00930393673479557,4.395547875901684e-06,0.12359703332185745,0.13229617476463318,8.79109647939913e-05,0.093039371073246
1176,1176,1.2643221774592518e-05,0.25724825263023376,0,-0.1260576695203781,0.009852712973952293,2.860189397324575e-06,0.1260576695203781,0.13243240118026733,5.72037861275021e-05,0.09852712601423264
1177,1177,1.2568739903786213e-05,0.11533120274543762,0,-0.12608343362808228,0.009645827114582062,2.785647211567266e-06,0.12608343362808228,0.1330772489309311,5.5712942412355915e-05,0.09645827114582062
1178,1178,1.2494446518477022e-05,0.09021016955375671,0,-0.1258423775434494,0.010279877111315727,3.195754743501311e-06,0.1258423775434494,0.13239017128944397,6.391508941305801e-05,0.10279877483844757
1179,1179,1.242034199277008e-05,0.47168511152267456,0,-0.11843540519475937,0.00965297594666481,7.03691148373764e-06,0.11843540519475937,0.12771709263324738,0.0001407382223987952,0.0965297520160675
1180,1180,1.2346426699819458e-05,0.19912227988243103,0,-0.121970996260643,0.009702606126666069,5.391480499383761e-06,0.121970996260643,0.13114523887634277,0.00010782961180666462,0.09702606499195099
1181,1181,1.2272701011826392e-05,0.07321383059024811,0,-0.12381358444690704,0.009232865646481514,3.499238118820358e-06,0.12381358444690704,0.1307939738035202,6.998475873842835e-05,0.09232866019010544
1182,1182,1.2199165300037357e-05,0.13128891587257385,0,-0.12208075821399689,0.009486055001616478,2.9591008114948636e-06,0.12208075821399689,0.128973126411438,5.9182013501413167e-05,0.09486055374145508
1183,1183,1.2125819934742188e-05,0.2253120094537735,0,-0.12178914994001389,0.009729866869747639,3.6299625207902864e-06,0.12178914994001389,0.13033419847488403,7.259925041580573e-05,0.09729865938425064
1184,1184,1.205266528527223e-05,0.058494746685028076,0,-0.12584975361824036,0.009401587769389153,4.7474018174398225e-06,0.12584975361824036,0.13303759694099426,9.494803089182824e-05,0.09401587396860123
1185,1185,1.1979701719998453e-05,0.1361667364835739,0,-0.1180696114897728,0.008799910545349121,5.480589607032016e-06,0.1180696114897728,0.12754970788955688,0.0001096117848646827,0.08799909055233002
1186,1186,1.190692960632968e-05,1.2002143859863281,0,-0.12161082029342651,0.009833640418946743,7.961028131830972e-06,0.12161082029342651,0.13101330399513245,0.000159220551722683,0.09833639860153198
1187,1187,1.1834349310710608e-05,0.13773010671138763,0,-0.11740484088659286,0.009872712194919586,5.06573678649147e-06,0.11740484088659286,0.12595713138580322,0.00010131474118679762,0.09872712194919586
1188,1188,1.176196119862008e-05,0.131704181432724,0,-0.11720554530620575,0.010204664431512356,3.8238476918195374e-06,0.11720554530620575,0.12542998790740967,7.647695019841194e-05,0.10204663872718811
1189,1189,1.16897656345692e-05,0.24530193209648132,0,-0.1275789737701416,0.009189136326313019,3.33024991050479e-06,0.1275789737701416,0.13479191064834595,6.660500366706401e-05,0.09189135581254959
1190,1190,1.1617762982099446e-05,0.14428189396858215,0,-0.12758617103099823,0.010069428011775017,2.6842303668672685e-06,0.12758617103099823,0.1342240273952484,5.3684605518355966e-05,0.10069427639245987
1191,1191,1.154595360378095e-05,0.09002354741096497,0,-0.12504884600639343,0.010104918852448463,3.0918979518901324e-06,0.12504884600639343,0.13215650618076324,6.183795630931854e-05,0.10104919224977493
1192,1192,1.1474337861210543e-05,0.24640092253684998,0,-0.11928808689117432,0.009854970499873161,6.999918696237728e-06,0.11928808689117432,0.12771442532539368,0.00013999837392475456,0.09854971617460251
1193,1193,1.140291611501006e-05,0.0847075805068016,0,-0.1246943324804306,0.009728477336466312,3.1935562674334506e-06,0.1246943324804306,0.13184934854507446,6.387112807715312e-05,0.09728476405143738
1194,1194,1.133168872482444e-05,0.12703005969524384,0,-0.1160506010055542,0.009497197344899178,3.2777893466118257e-06,0.1160506010055542,0.12318481504917145,6.555578875122592e-05,0.09497196972370148
1195,1195,1.1260656049319957e-05,0.11593616008758545,0,-0.12636730074882507,0.009953146800398827,3.786293973462307e-06,0.12636730074882507,0.13418610394001007,7.572588219773024e-05,0.09953145682811737
1196,1196,1.118981844618236e-05,0.13131588697433472,0,-0.12394076585769653,0.009600428864359856,4.544982402876485e-06,0.12394076585769653,0.13152533769607544,9.089965897146612e-05,0.09600429236888885
1197,1197,1.1119176272115128e-05,0.08262220025062561,0,-0.12555940449237823,0.00952482596039772,3.5720931919058785e-06,0.12555940449237823,0.133262500166893,7.144186383811757e-05,0.0952482521533966
1198,1198,1.1048729882837671e-05,0.07859566062688828,0,-0.12557630240917206,0.009170726872980595,4.529317266133148e-06,0.12557630240917206,0.13376560807228088,9.058634168468416e-05,0.0917072594165802
1199,1199,1.097847963308351e-05,0.13323386013507843,0,-0.12182916700839996,0.00987185537815094,4.269487817509798e-06,0.12182916700839996,0.1294216513633728,8.538974361727014e-05,0.0987185537815094
1200,1200,1.090842587659851e-05,0.12499753385782242,0,-0.11712285876274109,0.010529459454119205,3.691165602504043e-06,0.11712285876274109,0.12441404908895493,7.382330659311265e-05,0.1052946001291275
1201,1201,1.0838568966139074e-05,0.40765318274497986,0,-0.126583993434906,0.009599351324141026,4.6010313781152945e-06,0.126583993434906,0.1351355016231537,9.202062210533768e-05,0.0959935188293457
1202,1202,1.076890925347041e-05,0.06516185402870178,0,-0.12308929115533829,0.009253300726413727,3.311979298814549e-06,0.12308929115533829,0.1296154260635376,6.623959052376449e-05,0.09253300726413727
1203,1203,1.0699447089364712e-05,0.10572021454572678,0,-0.11492446810007095,0.009544884786009789,4.174969035375398e-06,0.11492446810007095,0.12317830324172974,8.349936979357153e-05,0.09544885158538818
1204,1204,1.0630182823599399e-05,0.15774352848529816,0,-0.127818763256073,0.008723393082618713,3.1083243356988532e-06,0.127818763256073,0.13460132479667664,6.216648034751415e-05,0.08723393082618713
1205,1205,1.056111680495545e-05,0.04309532418847084,0,-0.1303449422121048,0.009168778546154499,3.4425786452629836e-06,0.1303449422121048,0.13701198995113373,6.885157199576497e-05,0.09168778359889984
1206,1206,1.049224938121548e-05,0.2662786841392517,0,-0.12639790773391724,0.009931884706020355,3.772640866372967e-06,0.12639790773391724,0.13420596718788147,7.545281550846994e-05,0.09931883960962296
1207,1207,1.0423580899162133e-05,0.07091884315013885,0,-0.12342366576194763,0.009893020614981651,4.268521479389165e-06,0.12342366576194763,0.13156774640083313,8.53704332257621e-05,0.09893020242452621
1208,1208,1.0355111704576238e-05,0.16313134133815765,0,-0.12150835245847702,0.009987153112888336,4.768739017890766e-06,0.12150835245847702,0.12969106435775757,9.537478035781533e-05,0.09987153112888336
1209,1209,1.028684214223516e-05,0.2190476655960083,0,-0.128203883767128,0.009931322187185287,2.703808377191308e-06,0.128203883767128,0.1346798986196518,5.4076164815342054e-05,0.09931320697069168
1210,1210,1.0218772555910955e-05,0.19580791890621185,0,-0.12645317614078522,0.00961223617196083,2.522295062590274e-06,0.12645317614078522,0.13259904086589813,5.044590216130018e-05,0.09612235426902771
1211,1211,1.0150903288368741e-05,0.17232157289981842,0,-0.1211760863661766,0.008892145939171314,4.201067440590123e-06,0.1211760863661766,0.12921567261219025,8.402135426877066e-05,0.088921457529068
1212,1212,1.0083234681364934e-05,0.1260663866996765,0,-0.12222788482904434,0.009310385212302208,5.727416009904118e-06,0.12222788482904434,0.13038693368434906,0.00011454832565505058,0.09310385584831238
1213,1213,1.0015767075645471e-05,0.40175867080688477,0,-0.11250603199005127,0.010245950892567635,5.140166649653111e-06,0.11250603199005127,0.1207524836063385,0.00010280334390699863,0.10245951265096664
1214,1214,9.948500810944217e-06,0.15642480552196503,0,-0.12665002048015594,0.00966314971446991,2.594649231468793e-06,0.12665002048015594,0.13199162483215332,5.189298826735467e-05,0.0966314896941185
1215,1215,9.881436225981106e-06,0.38003304600715637,0,-0.11751043796539307,0.009026662446558475,6.6650800363277085e-06,0.11751043796539307,0.12661460041999817,0.00013330159708857536,0.09026661515235901
1216,1216,9.814573658460562e-06,0.3857118487358093,0,-0.12162210047245026,0.009569590911269188,5.16387171956012e-06,0.12162210047245026,0.1297110915184021,0.00010327743802918121,0.09569590538740158
1217,1217,9.747913445069751e-06,0.04420850798487663,0,-0.12903854250907898,0.009951218031346798,4.120684934605379e-06,0.12903854250907898,0.13582904636859894,8.241370233008638e-05,0.09951217472553253
1218,1218,9.681455921476839e-06,0.22192919254302979,0,-0.12074840813875198,0.009104756638407707,4.026847818749957e-06,0.12074840813875198,0.1289273500442505,8.053694909904152e-05,0.09104757010936737
1219,1219,9.615201422329406e-06,0.06692240387201309,0,-0.12560172379016876,0.009594601579010487,3.196958687112783e-06,0.12560172379016876,0.13265222311019897,6.393917283276096e-05,0.09594601392745972
1220,1220,9.549150281252633e-06,0.11465119570493698,0,-0.12588435411453247,0.009542539715766907,3.335161181894364e-06,0.12588435411453247,0.1331520676612854,6.670322909485549e-05,0.09542539715766907
1221,1221,9.48330283084774e-06,0.14566786587238312,0,-0.12387210875749588,0.009772930294275284,4.312357305025216e-06,0.12387210875749588,0.1318921148777008,8.62471351865679e-05,0.09772930294275284
1222,1222,9.417659402690253e-06,0.13615557551383972,0,-0.11809457093477249,0.008513448759913445,1.966406216524774e-06,0.11809457093477249,0.12413975596427917,3.932812614948489e-05,0.08513448387384415
1223,1223,9.35222032732831e-06,0.1379186362028122,0,-0.1218535453081131,0.009828411974012852,4.033248842461035e-06,0.1218535453081131,0.12994027137756348,8.066497684922069e-05,0.09828411787748337
1224,1224,9.286985934281078e-06,0.07504849880933762,0,-0.12376614660024643,0.009700734168291092,4.283432190277381e-06,0.12376614660024643,0.13132032752037048,8.566864562453702e-05,0.09700733423233032
1225,1225,9.221956552036992e-06,0.1405985802412033,0,-0.1260320395231247,0.009755656123161316,3.5604764434538083e-06,0.1260320395231247,0.1336948275566101,7.120952068362385e-05,0.09755656868219376
1226,1226,9.157132508052208e-06,0.15228475630283356,0,-0.1254282295703888,0.010074220597743988,4.932374849886401e-06,0.1254282295703888,0.13319244980812073,9.86474915407598e-05,0.10074219852685928
1227,1227,9.09251412874882e-06,0.13585805892944336,0,-0.12294149398803711,0.009337487630546093,5.126847554492997e-06,0.12294149398803711,0.13071253895759583,0.00010253694927087054,0.09337487816810608
1228,1228,9.028101739513406e-06,0.8881009221076965,0,-0.12714220583438873,0.009976059198379517,3.792139068536926e-06,0.12714220583438873,0.13400040566921234,7.584277773275971e-05,0.09976059198379517
1229,1229,8.963895664695187e-06,0.06976911425590515,0,-0.11986459046602249,0.009370760060846806,3.953266514145071e-06,0.11986459046602249,0.1279706209897995,7.906533573986962e-05,0.0937076061964035
1230,1230,8.899896227604509e-06,0.3488892614841461,0,-0.12759682536125183,0.009603963233530521,5.706685897166608e-06,0.12759682536125183,0.13677456974983215,0.00011413371248636395,0.09603963047266006
